split,label_age,model_mse,b1_mse,b3_mse,b4_mse
unknown,64.0,0.0030001109,0.1098992,0.0030492528,0.02441025
unknown,66.0,0.0032861477,0.1089769,0.0037032096,0.024310622
unknown,78.0,0.0043868627,0.108401924,0.007618165,0.045161158
unknown,68.0,0.0031609135,0.107447036,0.002652876,0.027819648
unknown,62.0,0.0025147058,0.10886319,0.0027003991,0.040991724
unknown,65.0,0.0031357037,0.10653897,0.003728833,0.021756288
unknown,73.0,0.003642716,0.110014185,0.0029311944,0.020385724
unknown,58.0,0.002922463,0.104420185,0.002922463,0.022931911
unknown,66.0,0.003391965,0.10860392,0.0029918356,0.026938163
unknown,81.0,0.0033578502,0.11006646,0.003847361,0.034122773
unknown,82.0,0.0029280288,0.10855305,0.0034714632,0.034039956
unknown,54.0,0.002617059,0.10700581,0.002612819,0.012950507
unknown,67.0,0.0029302076,0.10886936,0.0025854728,0.026013378
unknown,71.0,0.002790132,0.10697371,0.01669721,0.025848612
unknown,72.0,0.0028015466,0.10918321,0.003561108,0.016507914
unknown,70.0,0.0033918293,0.107386775,0.0037166034,0.016515775
unknown,75.0,0.0034407254,0.108363025,0.0032166727,0.008589203
unknown,72.0,0.0033593227,0.10872855,0.0037327271,0.023726434
unknown,67.0,0.0024352802,0.10753859,0.016935898,0.03666348
unknown,83.0,0.0027668562,0.10774946,0.0039001724,0.014134386
unknown,58.0,0.004045936,0.10746829,0.0049949205,0.016251495
unknown,73.0,0.002708545,0.10752493,0.0023876985,0.026070327
unknown,72.0,0.0028193707,0.105607085,0.0027005838,0.018815015
unknown,65.0,0.002624608,0.10760214,0.0036944875,0.020011075
unknown,69.0,0.002561192,0.11003258,0.0032072049,0.01845494
unknown,47.0,0.0031110167,0.10715058,0.015553095,0.02554972
unknown,78.0,0.004262944,0.104980074,0.005098549,0.020747656
unknown,65.0,0.0029598128,0.1072135,0.014898964,0.018410273
unknown,76.0,0.0040100436,0.10367553,0.01594287,0.022205358
unknown,89.0,0.003958838,0.10676075,0.0054214103,0.027399564
unknown,87.0,0.0038684513,0.105122164,0.0057709827,0.015874557
unknown,58.0,0.0028960165,0.1049853,0.004455833,0.05283496
unknown,49.0,0.0038956546,0.10744037,0.0043944838,0.009931922
unknown,63.0,0.0027109426,0.106227845,0.002030417,0.015795588
unknown,59.0,0.0029489864,0.108019225,0.004493331,0.031978205
unknown,73.0,0.0071839467,0.10253531,0.008265285,0.039757263
unknown,71.0,0.0026785969,0.1072945,0.0033310214,0.029857479
unknown,71.0,0.005854396,0.108225666,0.0066107437,0.03547696
unknown,51.0,0.0028806194,0.10795713,0.010578763,0.0384406
unknown,69.0,0.0026527334,0.10727537,0.0025818904,0.019300327
unknown,67.0,0.0027816112,0.106949896,0.0030233632,0.021948168
unknown,63.0,0.002355057,0.106151365,0.0020219802,0.020860482
unknown,82.0,0.0040052864,0.1059495,0.003855119,0.021355096
unknown,51.0,0.0026068261,0.10768884,0.0029904093,0.012652237
unknown,65.0,0.0033284156,0.10827336,0.0071094814,0.019635951
unknown,69.0,0.0037621066,0.108458586,0.005186555,0.02583635
unknown,70.0,0.0026729065,0.108576715,0.0037272775,0.014539338
unknown,77.0,0.0024471513,0.10682729,0.0026089035,0.019744975
unknown,76.0,0.0031184827,0.105284214,0.0031645452,0.03646624
unknown,48.0,0.0038927107,0.10986374,0.004772798,0.026977047
unknown,77.0,0.0053938325,0.10994472,0.0054472913,0.01895906
unknown,60.0,0.0041493787,0.107383676,0.005691586,0.020535238
unknown,67.0,0.0033441603,0.10887696,0.0038741967,0.05096562
unknown,79.0,0.01151379,0.10081895,0.014353966,0.024307711
unknown,59.0,0.0036169528,0.10834766,0.004405924,0.026212314
unknown,82.0,0.004014213,0.109221466,0.004327711,0.03860277
unknown,73.0,0.0031423955,0.10492307,0.0031423955,0.020733027
unknown,75.0,0.0034274587,0.10779428,0.003737481,0.030755095
unknown,64.0,0.0025526953,0.10537929,0.0024744293,0.016121833
unknown,58.0,0.0025653208,0.10793182,0.003026854,0.014871067
unknown,83.0,0.003418807,0.10486077,0.0038053088,0.023989886
unknown,68.0,0.005834975,0.104572594,0.010679742,0.028952416
unknown,73.0,0.002788598,0.10786073,0.0036579312,0.02203248
unknown,77.0,0.002381341,0.1084145,0.002702585,0.025963534
unknown,93.0,0.0022125228,0.10978006,0.0047849393,0.017491907
unknown,65.0,0.008306149,0.10508334,0.009251902,0.020442214
unknown,76.0,0.0038193788,0.10754574,0.0039544697,0.02926764
unknown,65.0,0.0030815953,0.106860004,0.002780847,0.02780495
unknown,69.0,0.0034441436,0.1095154,0.0036156808,0.02065094
unknown,67.0,0.0035538676,0.1090989,0.0031107091,0.02783468
unknown,61.0,0.003619808,0.10766554,0.0035318579,0.04354143
unknown,87.0,0.0036040135,0.10768826,0.004025272,0.01329772
unknown,59.0,0.0032357976,0.107838504,0.0044709872,0.013492255
unknown,58.0,0.0035206745,0.108163856,0.004233894,0.019565089
unknown,45.0,0.0026444264,0.10751977,0.0031058795,0.029153513
unknown,65.0,0.0030200428,0.10711919,0.0037356792,0.025215674
unknown,89.0,0.002951444,0.10850511,0.002848743,0.017741814
unknown,69.0,0.0022555175,0.10881535,0.0044540586,0.02881975
unknown,68.0,0.0035184177,0.10942849,0.0046339897,0.08825183
unknown,73.0,0.0038681272,0.10903565,0.0047903243,0.024871705
unknown,76.0,0.002975688,0.10724689,0.0032007159,0.0142795695
unknown,53.0,0.0031481823,0.10860629,0.0042336658,0.017866418
unknown,79.0,0.0029015054,0.108074985,0.0029300398,0.032375943
unknown,69.0,0.0029615774,0.1083927,0.0034189275,0.015233641
unknown,75.0,0.002565326,0.10698489,0.003031646,0.02726433
unknown,73.0,0.002351164,0.10872544,0.00218465,0.027175775
unknown,56.0,0.009268444,0.10614351,0.009631621,0.041165575
unknown,79.0,0.0033654806,0.10587906,0.007381131,0.022273142
unknown,70.0,0.0031397596,0.109141104,0.0037068909,0.03359297
unknown,71.0,0.0028565913,0.106703684,0.005023003,0.012025619
unknown,71.0,0.0034357933,0.10870272,0.002915294,0.022101847
unknown,68.0,0.0033754616,0.10730342,0.003494793,0.034461103
unknown,71.0,0.0025690778,0.10844419,0.0027935612,0.021074383
unknown,57.0,0.0028609354,0.1094859,0.0034356455,0.02819765
unknown,55.0,0.009078945,0.089362465,0.022217413,0.020722773
unknown,77.0,0.0029527957,0.10501873,0.0037373626,0.014943092
unknown,72.0,0.0030065877,0.107583866,0.0038680634,0.046956982
unknown,61.0,0.0028261782,0.1073491,0.0025377385,0.030271642
unknown,53.0,0.0029748024,0.10888511,0.0034501276,0.016665302
unknown,76.0,0.007712751,0.10233245,0.009938639,0.028897675
unknown,54.0,0.004454067,0.102654025,0.0071466337,0.027492808
unknown,51.0,0.004109306,0.10541146,0.0050459947,0.021384818
unknown,67.0,0.004388453,0.10657876,0.01459322,0.028231325
unknown,57.0,0.0045987545,0.10738583,0.01562782,0.046934735
unknown,52.0,0.0036371902,0.108813405,0.005628284,0.036939263
unknown,65.0,0.0059883283,0.10486973,0.0059617427,0.03306149
unknown,58.0,0.007450777,0.100164555,0.02056765,0.015333216
unknown,81.0,0.0036730666,0.10990671,0.017747352,0.012361146
unknown,52.0,0.0039576674,0.10830681,0.015987532,0.030212807
unknown,61.0,0.008642904,0.09603808,0.015177163,0.017016629
unknown,33.0,0.0064331554,0.10375381,0.014463533,0.021998558
unknown,63.0,0.005443556,0.10329828,0.014896182,0.029155225
unknown,0.0,0.012295613,0.08970705,0.012177527,0.02504093
unknown,0.0,0.0030209676,0.10779345,0.0030211562,0.02485488
unknown,0.0,0.0148465885,0.08869672,0.037907425,0.029691944
unknown,0.0,0.010659424,0.08709265,0.028563993,0.029398214
unknown,0.0,0.0034118413,0.11032392,0.015237773,0.033798665
unknown,0.0,0.0028705574,0.111310795,0.020854173,0.028440323
unknown,0.0,0.002863135,0.10762754,0.018127512,0.021985793
unknown,0.0,0.0031031624,0.10898182,0.01866949,0.011037754
unknown,0.0,0.011477604,0.08714106,0.03006282,0.027585562
unknown,0.0,0.012396565,0.090859495,0.034384128,0.014330876
unknown,0.0,0.0029326028,0.108663425,0.0028318749,0.02599278
unknown,0.0,0.013949938,0.090456285,0.026857367,0.025366131
unknown,0.0,0.0027297784,0.10858212,0.018828334,0.020782894
unknown,0.0,0.013644218,0.08886223,0.030328495,0.028831601
unknown,0.0,0.013274253,0.0908044,0.013342918,0.034286328
unknown,0.0,0.0029500155,0.10583253,0.014367854,0.02195667
unknown,0.0,0.01319564,0.088696435,0.01319564,0.03865424
unknown,0.0,0.010832314,0.089940436,0.033931337,0.023094673
unknown,0.0,0.013620331,0.09272629,0.026890531,0.021945514
unknown,0.0,0.012598767,0.088395394,0.03605757,0.02107095
unknown,0.0,0.011573284,0.08946929,0.025184361,0.020191528
unknown,0.0,0.011985034,0.08757298,0.026204031,0.027115772
unknown,0.0,0.013587581,0.09102863,0.013634969,0.062081818
unknown,0.0,0.011569132,0.087827,0.022770422,0.03194401
unknown,0.0,0.012596024,0.09143292,0.015073281,0.020534193
unknown,0.0,0.0032800513,0.10827373,0.014754405,0.048495147
unknown,0.0,0.002469855,0.1078432,0.0049390923,0.030188864
unknown,0.0,0.006346152,0.098748386,0.0055695297,0.017594282
unknown,0.0,0.00661651,0.098106004,0.016399132,0.028331941
unknown,0.0,0.005762892,0.098792076,0.0057402602,0.024236808
unknown,0.0,0.0064487653,0.09935639,0.014730211,0.01276409
unknown,0.0,0.0064638755,0.09861339,0.02375194,0.013438444
unknown,0.0,0.0058092526,0.09885388,0.016252318,0.01998936
unknown,0.0,0.006295686,0.09850687,0.014801914,0.01395637
unknown,0.0,0.005591863,0.09888627,0.022030957,0.013804441
unknown,0.0,0.0060806386,0.098430306,0.020947972,0.015601829
unknown,0.0,0.0061564613,0.09858122,0.0235106,0.030308416
unknown,0.0,0.006103562,0.09946423,0.0068178773,0.016227227
unknown,0.0,0.005948754,0.09860571,0.0220745,0.034051422
unknown,0.0,0.006411395,0.09851307,0.01920901,0.025365952
unknown,0.0,0.0059478194,0.09893316,0.006399192,0.01898191
unknown,0.0,0.0056184637,0.097706795,0.018307006,0.022377567
unknown,0.0,0.005379756,0.09835844,0.015326585,0.02714142
unknown,0.0,0.0062699323,0.09852643,0.006355267,0.018638745
unknown,0.0,0.006002046,0.09922369,0.017094957,0.023888811
unknown,0.0,0.005782766,0.099023215,0.005144862,0.030740894
unknown,0.0,0.0056010387,0.09859205,0.0056010387,0.03175849
unknown,0.0,0.005704654,0.098771326,0.020587947,0.035246525
unknown,0.0,0.0064517027,0.098854065,0.0065245577,0.017308129
unknown,0.0,0.0059758704,0.098479934,0.013747433,0.038516123
unknown,0.0,0.0064433273,0.099072784,0.022168674,0.0389946
unknown,0.0,0.006061343,0.09851851,0.016418958,0.023966923
unknown,0.0,0.005566986,0.0990714,0.006382004,0.015499602
unknown,0.0,0.0066026603,0.09817442,0.006221168,0.01818539
unknown,0.0,0.006031394,0.09912762,0.0065685003,0.015774079
unknown,0.0,0.00541805,0.09874998,0.0052691726,0.017685432
unknown,0.0,0.005111605,0.09888785,0.0057535907,0.032421
unknown,0.0,0.0063296985,0.099051446,0.0063007446,0.019049818
unknown,0.0,0.0063251746,0.09889922,0.0057963105,0.013425929
unknown,0.0,0.0055202297,0.09827215,0.0052098627,0.02223939
unknown,0.0,0.0058705695,0.098859206,0.006356282,0.017011546
unknown,0.0,0.006398738,0.09874595,0.0069653867,0.023012593
unknown,0.0,0.0059697856,0.09845784,0.0067934655,0.020285249
unknown,0.0,0.006393042,0.098774955,0.007757703,0.022994589
unknown,0.0,0.0068793567,0.09895541,0.0061263833,0.01918122
unknown,0.0,0.0066265026,0.098713376,0.0067855385,0.018023578
unknown,0.0,0.0064490666,0.09849603,0.0064191096,0.031434115
unknown,0.0,0.005486499,0.09847942,0.0048960424,0.016942933
unknown,0.0,0.0056873183,0.09787143,0.005222973,0.017790403
unknown,0.0,0.00571088,0.098372445,0.004733904,0.018844446
unknown,0.0,0.0063469047,0.098403536,0.006627429,0.033358686
unknown,0.0,0.0061967853,0.0985735,0.0060160174,0.026296755
unknown,0.0,0.006045357,0.098570056,0.006119551,0.017106693
unknown,0.0,0.0056169145,0.098065645,0.005565666,0.044003543
unknown,0.0,0.0063569057,0.09906677,0.0066855736,0.021564327
unknown,0.0,0.00602205,0.09814301,0.0067512174,0.015807312
unknown,0.0,0.0053043505,0.09834728,0.0050366106,0.019435905
unknown,0.0,0.0058158296,0.099086925,0.006311499,0.015004679
unknown,0.0,0.006125027,0.09878943,0.0058100806,0.016165162
unknown,0.0,0.0057348306,0.09773616,0.0048555373,0.028894728
unknown,0.0,0.0063158455,0.098916575,0.0054839784,0.02065801
unknown,0.0,0.005591458,0.09875102,0.005849488,0.019822733
unknown,0.0,0.0055246577,0.09868205,0.0062197326,0.033677675
unknown,0.0,0.006033119,0.099268585,0.007752679,0.020128591
unknown,0.0,0.0061929333,0.0990746,0.0064119673,0.024719521
unknown,0.0,0.0056021516,0.09900522,0.0065299133,0.02905241
unknown,0.0,0.004975593,0.09749276,0.004932537,0.01151903
unknown,0.0,0.005637534,0.0984367,0.0061934195,0.022259975
unknown,0.0,0.0058768913,0.098344885,0.004824849,0.021722075
unknown,0.0,0.005070018,0.09771129,0.004630771,0.014116738
unknown,0.0,0.005838634,0.09908297,0.0065903463,0.023904553
unknown,0.0,0.0060740174,0.09937999,0.0064047156,0.01872847
unknown,0.0,0.005697867,0.09854697,0.0055869394,0.023544531
unknown,0.0,0.0048351777,0.098623015,0.007151029,0.042731613
unknown,0.0,0.0053817583,0.098677546,0.006307346,0.026892884
unknown,0.0,0.0060828254,0.09928895,0.005917302,0.021829423
unknown,0.0,0.0062968144,0.09862825,0.006434188,0.026219735
unknown,0.0,0.0064005954,0.09854903,0.005885873,0.023652298
unknown,0.0,0.006504709,0.09868362,0.00658244,0.024046622
unknown,0.0,0.005645415,0.098718494,0.006137994,0.011807497
unknown,0.0,0.0057388446,0.09859247,0.005450121,0.014837906
unknown,0.0,0.005830666,0.098563775,0.00513496,0.02943471
unknown,0.0,0.0052846996,0.097952224,0.0045611244,0.027773473
unknown,0.0,0.0060243853,0.098878436,0.0052754804,0.015779372
unknown,0.0,0.0055587166,0.098176815,0.005422321,0.031633303
unknown,0.0,0.006139977,0.09842784,0.005475392,0.017569147
unknown,0.0,0.006220077,0.09869047,0.0067621176,0.014634122
unknown,0.0,0.0064311977,0.09861975,0.006651945,0.011503826
unknown,0.0,0.0067841536,0.09835832,0.0063258507,0.017473657
unknown,0.0,0.0056144726,0.098712586,0.006325892,0.017625485
unknown,0.0,0.0058623883,0.09894025,0.005075044,0.031739533
unknown,0.0,0.0058752713,0.09880013,0.005756115,0.012878033
unknown,0.0,0.0059026587,0.09879596,0.006494897,0.040460255
unknown,0.0,0.0067683454,0.09845159,0.008063997,0.016388174
unknown,0.0,0.0054936386,0.09862466,0.005269726,0.021218112
unknown,0.0,0.006444601,0.09853306,0.008467325,0.01735513
unknown,0.0,0.0053829085,0.099022575,0.0063216737,0.029769855
unknown,0.0,0.0066311974,0.09888413,0.0056755915,0.031616073
unknown,0.0,0.0066063288,0.098564334,0.0063058,0.012888667
unknown,0.0,0.0052080033,0.09883803,0.0052807564,0.008628968
unknown,0.0,0.004988981,0.09774981,0.004931746,0.025826873
unknown,0.0,0.006131951,0.09887035,0.0072474526,0.020238232
unknown,0.0,0.005878051,0.09882922,0.023857847,0.017404446
unknown,0.0,0.005749445,0.09908651,0.0058762394,0.01673298
unknown,0.0,0.005834897,0.098341815,0.006394119,0.023492405
unknown,0.0,0.005831532,0.098732606,0.0056478796,0.03714862
unknown,0.0,0.0062353048,0.09848694,0.005840885,0.031099018
unknown,0.0,0.005711422,0.09799219,0.019982941,0.01439919
unknown,0.0,0.0061591263,0.0981561,0.023611663,0.017930603
unknown,0.0,0.0057770363,0.09872236,0.0062884255,0.012757667
unknown,0.0,0.0052142562,0.09870758,0.00497975,0.016061727
unknown,0.0,0.006169846,0.09912796,0.006320482,0.020464318
unknown,0.0,0.0061213286,0.09936388,0.0062225354,0.016197674
unknown,0.0,0.0058166976,0.09882004,0.0058378773,0.022908995
unknown,0.0,0.0066819163,0.0986573,0.024664512,0.035878703
unknown,0.0,0.0065682293,0.098778464,0.0066735726,0.019252006
unknown,0.0,0.0063273385,0.098726094,0.005446196,0.019385066
unknown,0.0,0.0062654116,0.09822451,0.006015586,0.019952048
unknown,0.0,0.0061500543,0.09888295,0.0061022486,0.03919003
unknown,0.0,0.006011658,0.09866743,0.023873867,0.02233496
unknown,0.0,0.0062661585,0.09798095,0.006894837,0.025049705
unknown,0.0,0.0066205463,0.09886868,0.0067195627,0.022045607
unknown,0.0,0.00612453,0.09809415,0.006589478,0.020098075
unknown,0.0,0.0061309077,0.0993716,0.006941972,0.01913192
unknown,0.0,0.0057388386,0.09750559,0.0048390147,0.030982863
unknown,0.0,0.005689661,0.09839286,0.02219502,0.04049393
unknown,0.0,0.0061065513,0.098564774,0.0067505385,0.022127178
unknown,0.0,0.00595578,0.09821926,0.0065930593,0.017828884
unknown,0.0,0.0063691945,0.098769836,0.0066270707,0.022475334
unknown,0.0,0.0061255293,0.098848805,0.023033211,0.025653208
unknown,0.0,0.00542256,0.09844931,0.005247051,0.03854897
unknown,0.0,0.005894442,0.09906984,0.007880608,0.014865083
unknown,0.0,0.0060504302,0.09903036,0.006741042,0.012270425
unknown,0.0,0.0060578007,0.098165885,0.005720097,0.015927806
unknown,0.0,0.006148027,0.0985683,0.006270399,0.030450556
unknown,0.0,0.005730392,0.098761946,0.005764514,0.02301979
unknown,0.0,0.006249061,0.09786675,0.0060504675,0.01802619
unknown,0.0,0.0061078733,0.09851271,0.022498528,0.014662008
unknown,0.0,0.006654511,0.09883896,0.006485351,0.019435048
unknown,0.0,0.005290293,0.09800874,0.019273058,0.01576157
unknown,0.0,0.0062315767,0.09840086,0.023622358,0.018692803
unknown,0.0,0.0059679532,0.09969557,0.006319852,0.033629596
unknown,0.0,0.0062030577,0.09798832,0.0051987446,0.01411664
unknown,0.0,0.0075141643,0.09901673,0.006743048,0.047664292
unknown,0.0,0.0066477223,0.0984673,0.024121707,0.026976125
unknown,0.0,0.006282148,0.09929354,0.006033542,0.026239816
unknown,0.0,0.0067918967,0.0987783,0.0070857466,0.021585789
unknown,0.0,0.0061197146,0.09840021,0.0064012124,0.019417044
unknown,0.0,0.005947649,0.09853465,0.0068337945,0.028267547
unknown,34.0,0.0025924956,0.10578814,0.011492862,0.029757677
unknown,48.0,0.002372445,0.106981166,0.01564838,0.0108834915
unknown,30.0,0.0020605635,0.10988268,0.0018231125,0.024061386
unknown,38.0,0.0018890494,0.10766153,0.01653642,0.021953784
unknown,57.0,0.0025445104,0.10767447,0.013709461,0.014952472
unknown,57.0,0.002570741,0.10654253,0.014463866,0.018386219
unknown,39.0,0.002517299,0.10934361,0.017546551,0.03487456
unknown,30.0,0.0020655806,0.108486004,0.016527988,0.011902482
unknown,34.0,0.0023560063,0.106702976,0.016937392,0.017331934
unknown,30.0,0.0017616376,0.11026296,0.01344838,0.019464446
unknown,38.0,0.0020266925,0.110030636,0.015252178,0.041496683
unknown,50.0,0.0029619576,0.10436525,0.012838914,0.014311705
unknown,61.0,0.0063314014,0.0929801,0.029530115,0.028717564
unknown,62.0,0.0067181597,0.09145829,0.006188879,0.052644044
unknown,70.0,0.006552416,0.09152357,0.0066431356,0.01567149
unknown,65.0,0.0069344724,0.0917313,0.006249119,0.0277078
unknown,65.0,0.006243034,0.093188144,0.028291803,0.021829052
